molecule_chembl_id,pref_name,canonical_smiles,source,is_linker,standard_smiles
CHEMBL266699,,C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CCC(=O)O)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCN(CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(=O)Cn1ccc(N)nc1=O,ChEMBL,1,C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CCC(=O)O)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCN(CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(=O)Cn1ccc(N)nc1=O
CHEMBL4167948,,COC(=O)[C@@H](NC(=O)c1ccc(NC(=O)c2cc(Br)c(Br)[nH]2)c(OC(C)C)c1)C(C)C,ChEMBL,1,COC(=O)[C@@H](NC(=O)c1ccc(NC(=O)c2cc(Br)c(Br)[nH]2)c(OC(C)C)c1)C(C)C
CHEMBL406386,,NCCCC[C@H](NC(=O)CN(CCCCN(CC(=O)N[C@@H](CCCCN)C(=O)O)C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCC(=O)N1)C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCC(=O)N1)C(=O)O,ChEMBL,1,NCCCC[C@H](NC(=O)CN(CCCCN(CC(=O)N[C@@H](CCCCN)C(=O)O)C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCC(=O)N1)C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCC(=O)N1)C(=O)O
DECOY_00336,Decoy_00336,CC(C)Cc1ccc([C@H]([11CH3])C(=O)O)cc1,Generated_Decoy,0,CC(C)Cc1ccc([C@H]([11CH3])C(=O)O)cc1
CHEMBL434,ISOPROTERENOL,CC(C)NCC(O)c1ccc(O)c(O)c1,ChEMBL,1,CC(C)NCC(O)c1ccc(O)c(O)c1
DECOY_00002,Decoy_00002,C[C@@H](N)Cc1c[nH]cn1,Generated_Decoy,0,C[C@@H](N)Cc1c[nH]cn1
DECOY_00434,Decoy_00434,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,Generated_Decoy,0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
CHEMBL2181826,,CC1(C)CC(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCNC(=O)COCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O)CC(C)(C)N1[O],ChEMBL,1,CC1(C)CC(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCNC(=O)COCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O)CC(C)(C)N1[O]
CHEMBL1253325,,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1)C(C)C)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)O,ChEMBL,1,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1)C(C)C)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)O
CHEMBL796,METHYLPHENIDATE,COC(=O)C(c1ccccc1)C1CCCCN1,ChEMBL,1,COC(=O)C(c1ccccc1)C1CCCCN1
CHEMBL4483531,,CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CSCc2cccc(c2)CSC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)NCCOCCOCC(=O)N[C@@H](CCCCNC(=O)c2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)C(N)=O)[C@@H](C)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O)[C@@H](C)O,ChEMBL,1,CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CSCc2cccc(c2)CSC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)NCCOCCOCC(=O)N[C@@H](CCCCNC(=O)c2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)C(N)=O)[C@@H](C)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O)[C@@H](C)O
CHEMBL4574805,,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)NCCOCCOCC(=O)N[C@@H](CCCCNC(=O)c1ccc(-c2c3ccc(=[N+](C)C)cc-3oc3cc(N(C)C)ccc23)c(C(=O)[O-])c1)C(N)=O)[C@@H](C)O)[C@@H](C)O,ChEMBL,1,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)NCCOCCOCC(=O)N[C@@H](CCCCNC(=O)c1ccc(-c2c3ccc(=[N+](C)C)cc-3oc3cc(N(C)C)ccc23)c(C(=O)[O-])c1)C(N)=O)[C@@H](C)O)[C@@H](C)O
CHEMBL1950288,,CCOC(=O)[C@@H]1O[C@H]1C(=O)N(CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(NC(=O)CCCCCNC(=O)CCCCCN2/C(=C/C=C/C=C/C3=[N+](CC)c4ccc(S(=O)(=O)O)cc4C3(C)C)C(C)(C)c3cc(S(=O)(=O)[O-])ccc32)CC1,ChEMBL,1,CCOC(=O)[C@@H]1O[C@H]1C(=O)N(CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C1(NC(=O)CCCCCNC(=O)CCCCCN2/C(=C/C=C/C=C/C3=[N+](CC)c4ccc(S(=O)(=O)O)cc4C3(C)C)C(C)(C)c3cc(S(=O)(=O)[O-])ccc32)CC1
CHEMBL2009696,TRAXANOX,O=c1c2cccnc2oc2c(Cl)cc(-c3nnn[nH]3)cc12,ChEMBL,1,O=c1c2cccnc2oc2c(Cl)cc(-c3nnn[nH]3)cc12
DECOY_00065,Decoy_00065,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Generated_Decoy,0,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL412592,,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,ChEMBL,1,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O
DECOY_00687,Decoy_00687,CN(C)CCC1CN(C)C(=S)c2cccnc2O1.Cl.O,Generated_Decoy,0,CN(C)CCC1CN(C)C(=S)c2cccnc2O1.Cl.O
CHEMBL1241199,,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O,ChEMBL,1,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O
CHEMBL1882461,BEVONIUM,C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,ChEMBL,1,C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1
CHEMBL411171,,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CSSC[C@@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H]2CSSC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)[C@H](CO)NC2=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC,ChEMBL,1,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CSSC[C@@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H]2CSSC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)[C@H](CO)NC2=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC
DECOY_00264,Decoy_00264,CC1(C)S[C@@H]2[C@H](NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2[C@H]1C(=O)O,Generated_Decoy,0,CC1(C)S[C@@H]2[C@H](NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2[C@H]1C(=O)O
CHEMBL217121,,CC(C)[C@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,ChEMBL,1,CC(C)[C@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O
DECOY_00794,Decoy_00794,Cn1c(=O)c2c(nc(CSc3cccc(F)c3)n2C)n(C)c1=O,Generated_Decoy,0,Cn1c(=O)c2c(nc(CSc3cccc(F)c3)n2C)n(C)c1=O
DECOY_00715,Decoy_00715,Cc1cc(Oc2ncccc2C(F)(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Generated_Decoy,0,Cc1cc(Oc2ncccc2C(F)(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C
DECOY_00173,Decoy_00173,Br.NCCc1c[nH]cn1,Generated_Decoy,0,Br.NCCc1c[nH]cn1
DECOY_00015,Decoy_00015,CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O,Generated_Decoy,0,CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O
CHEMBL4756189,,S=C(SSC(=S)n1c2ccccc2c2ccccc21)n1c2ccccc2c2ccccc21,ChEMBL,1,S=C(SSC(=S)n1c2ccccc2c2ccccc21)n1c2ccccc2c2ccccc21
DECOY_00075,Decoy_00075,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC(C(=O)NCc1ccncc1)[C@@H]2O,Generated_Decoy,0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC(C(=O)NCc1ccncc1)[C@@H]2O
DECOY_00032,Decoy_00032,Cn1c(=O)c2c(nc(CSc3cccc(Br)c3)n2C)n(C)c1=O,Generated_Decoy,0,Cn1c(=O)c2c(nc(CSc3cccc(Br)c3)n2C)n(C)c1=O
CHEMBL5076144,,CC(C)C(NC(=O)[C@H](N)Cc1ccccc1)C(=O)O,ChEMBL,1,CC(C)C(NC(=O)[C@H](N)Cc1ccccc1)C(=O)O
CHEMBL438773,,CSCC[C@H](NC(=O)[C@H](Cc1ccc(S(=O)(=O)O)cc1)NC(C)=O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,ChEMBL,1,CSCC[C@H](NC(=O)[C@H](Cc1ccc(S(=O)(=O)O)cc1)NC(C)=O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
DECOY_00410,Decoy_00410,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(N)=O,Generated_Decoy,0,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(N)=O
CHEMBL2371367,,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O,ChEMBL,1,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O
DECOY_00017,Decoy_00017,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,Generated_Decoy,0,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
CHEMBL508218,,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](OC(=O)C[C@H](NC(=O)CCOCCOCCOCCOCCNC(=O)CCOCCOCCOCCNC(=O)CCOCCOCCOCCOCCNC(=O)CCOCCOCCOCCNC(=O)CCOCCOCCOCCOCCNC(=O)[C@H](Cc5ccccc5)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(C)C)C(N)=O)CC[C@]4(C)[C@H]3CC[C@]12C,ChEMBL,1,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@@H](OC(=O)C[C@H](NC(=O)CCOCCOCCOCCOCCNC(=O)CCOCCOCCOCCNC(=O)CCOCCOCCOCCOCCNC(=O)CCOCCOCCOCCNC(=O)CCOCCOCCOCCOCCNC(=O)[C@H](Cc5ccccc5)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)C(C)C)C(N)=O)CC[C@]4(C)[C@H]3CC[C@]12C
DECOY_00325,Decoy_00325,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1.Cl,Generated_Decoy,0,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1.Cl
DECOY_00384,Decoy_00384,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,Generated_Decoy,0,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1
CHEMBL441203,,CCCCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O,ChEMBL,1,CCCCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O
DECOY_00051,Decoy_00051,Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2,Generated_Decoy,0,Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2
DECOY_00735,Decoy_00735,COc1cccc(OCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,Generated_Decoy,0,COc1cccc(OCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1
DECOY_00178,Decoy_00178,NCCc1c[nH]cn1,Generated_Decoy,0,NCCc1c[nH]cn1
CHEMBL4237338,,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(N)=O)C(C)C,ChEMBL,1,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(N)=O)C(C)C
CHEMBL291085,,CCCCCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,ChEMBL,1,CCCCCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1
DECOY_00167,Decoy_00167,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)C#N,Generated_Decoy,0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)C#N
DECOY_00448,Decoy_00448,C[C@]12CC[C@@]3(CCc4cc(O)ccc43)C[C@@H]1CC[C@@H]2O,Generated_Decoy,0,C[C@]12CC[C@@]3(CCc4cc(O)ccc43)C[C@@H]1CC[C@@H]2O
CHEMBL300163,,CC(C)C(NC(=O)C(CS)NC(=O)CCC[C@H](N)C(=O)O)S(=O)(=O)O,ChEMBL,1,CC(C)C(NC(=O)C(CS)NC(=O)CCC[C@H](N)C(=O)O)S(=O)(=O)O
CHEMBL2337889,,CCCCP(=O)(O)C1=CC[C@H](NC(=O)CCCCCNC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@@H]32)C1,ChEMBL,1,CCCCP(=O)(O)C1=CC[C@H](NC(=O)CCCCCNC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@@H]32)C1
DECOY_00429,Decoy_00429,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC(C(=O)O)[C@@H]2O,Generated_Decoy,0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC(C(=O)O)[C@@H]2O
DECOY_00436,Decoy_00436,CC(=O)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O,Generated_Decoy,0,CC(=O)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O
CHEMBL318476,,O=S(=O)(O)c1ccc2c(C(=CC3CCCCCCCCCCCCCC3)c3cccc4cc(S(=O)(=O)O)ccc34)cccc2c1,ChEMBL,1,O=S(=O)(O)c1ccc2c(C(=CC3CCCCCCCCCCCCCC3)c3cccc4cc(S(=O)(=O)O)ccc34)cccc2c1
CHEMBL325081,,Cc1ccc(C)c(CC[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)c1,ChEMBL,1,Cc1ccc(C)c(CC[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)c1
DECOY_00151,Decoy_00151,CN(C)CCO/N=C(/C=C/c1ccc(O)cc1)c1ccccc1F,Generated_Decoy,0,CN(C)CCO/N=C(/C=C/c1ccc(O)cc1)c1ccccc1F
